MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
160,4,24,1920,1,0,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,2,376,3,3,1,3,3,1,5,471,1,0,294,765,1,5,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,0,6,1971,3,2,440,3,3,2,240,36,0,0,0,0,0,0,0,0,8,2007,8,4,122500
60,3,100,10839,1,0,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,0,0,3,3,2,4,3,1,1,0,1,0,926,926,1,5,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,3,2,1997,1,2,470,3,3,2,0,36,0,0,0,0,0,0,0,0,7,2008,8,4,181000
180,4,21,1890,1,0,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,0,0,3,4,1,4,3,3,5,495,1,0,135,630,1,4,1,4,630,0,0,630,1,0,1,0,1,1,3,3,6,0,0,0,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,6,2008,8,4,81000
60,3,43,10667,1,0,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,0,0,4,3,2,4,3,3,6,385,5,344,70,799,1,5,1,4,827,834,0,1661,1,0,2,1,3,1,2,6,6,1,3,2,1996,2,2,550,3,3,2,158,61,0,0,0,0,0,0,0,0,4,2009,5,4,212000
50,4,40,4400,1,0,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,0,0,3,3,0,2,3,1,1,0,1,0,648,648,1,3,1,0,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,0,6,1990,3,2,440,3,3,2,0,0,0,0,0,0,0,0,0,0,10,2006,8,4,116000
45,4,50,6000,1,0,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,0,0,4,3,2,3,3,1,1,0,1,0,884,884,1,4,1,4,904,0,0,904,0,0,1,0,2,1,3,4,6,0,0,6,1926,3,1,180,3,3,2,0,0,105,0,0,0,0,0,0,0,1,2009,8,4,119000
30,3,40,4280,1,0,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,0,0,3,3,2,3,3,1,2,365,1,0,75,440,1,3,0,4,694,0,0,694,0,0,1,0,2,1,2,4,6,1,4,6,1990,3,1,352,4,3,1,0,0,34,0,0,0,0,3,0,0,3,2007,8,4,90350
50,3,67,12354,1,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,0,0,3,3,0,3,2,2,1,0,1,0,684,684,1,4,1,4,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,0,6,2005,3,2,528,3,3,2,0,46,0,0,0,0,0,4,1,800,8,2009,4,4,110000
20,3,105,15431,1,0,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,3,200,5,3,2,5,3,4,6,1767,5,539,788,3094,1,5,1,4,2402,0,0,2402,1,0,2,0,2,1,0,10,6,2,4,2,2008,1,3,672,3,3,2,0,72,0,0,170,0,0,0,0,0,4,2009,8,4,555000
90,3,92,12108,1,0,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,2,270,3,3,1,3,3,1,5,133,1,0,1307,1440,1,3,0,1,1440,0,0,1440,0,0,2,0,4,2,1,8,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,2008,8,4,118000
50,4,52,6240,1,0,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,0,0,3,3,2,3,3,1,1,0,1,0,1078,1078,1,3,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,4,6,1930,3,2,360,3,3,1,0,0,0,0,0,0,0,0,0,0,6,2008,8,4,162900
120,3,53,3922,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,2,72,4,3,2,5,3,3,1,0,1,0,1258,1258,1,5,1,4,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,4,2,2007,1,3,648,3,3,2,144,16,0,0,0,0,0,0,0,0,6,2007,6,5,172500
60,3,70,8750,1,0,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,0,0,4,4,2,4,3,1,6,642,1,0,273,915,1,5,1,4,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,3,2,1994,3,2,493,3,3,2,144,133,0,0,0,0,0,0,0,0,7,2008,8,4,210000
20,3,73,9855,1,0,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,0,0,3,3,1,3,3,1,1,0,1,0,1436,1436,1,2,1,4,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,4,2,1956,3,2,480,3,3,2,0,0,0,0,0,0,0,3,0,0,11,2009,0,4,127500
20,3,137,16492,1,0,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,0,0,4,3,1,3,3,1,5,247,3,713,557,1517,1,5,1,4,1888,0,0,1888,0,0,2,1,2,1,2,6,4,1,4,2,1966,1,2,578,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2010,8,4,190000
60,3,70,11214,1,0,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,930,930,1,4,1,4,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,3,2,1998,1,2,431,3,3,2,89,0,0,0,0,0,0,0,0,0,7,2006,8,4,199900
50,4,50,8600,1,0,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,0,0,3,3,0,3,3,1,1,0,1,0,780,780,1,3,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,4,6,1937,3,1,198,3,3,0,0,0,0,0,0,0,0,0,0,0,6,2006,8,4,119500
50,4,50,6000,1,0,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,0,0,3,4,1,3,3,1,5,331,1,0,318,649,1,5,1,4,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,0,6,1981,3,1,308,3,3,2,0,176,0,0,0,0,0,0,0,0,6,2007,8,4,120000
30,4,70,5684,1,0,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,0,0,3,3,0,3,3,1,1,0,1,0,813,813,1,5,1,0,813,0,0,813,0,0,1,0,2,1,2,5,6,0,0,6,1932,3,1,270,2,2,0,0,113,0,0,0,0,0,0,0,0,6,2006,8,4,110000
20,3,62,70761,1,0,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,0,0,3,3,1,4,3,4,5,655,1,0,878,1533,1,3,1,4,1533,0,0,1533,1,0,2,0,2,1,2,5,6,2,3,2,1975,3,2,576,3,3,2,200,54,0,0,0,0,0,0,0,0,12,2006,8,4,280000
60,3,70,9303,1,0,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,2,42,4,3,2,5,3,1,5,742,1,0,130,872,1,5,1,4,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,0,2,1996,1,2,422,3,3,2,144,122,0,0,0,0,0,0,0,0,7,2007,8,4,204000
60,1,75,9000,1,0,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,768,768,1,5,1,4,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,0,2,2008,2,2,676,3,3,2,0,30,0,0,0,0,0,0,0,0,6,2009,8,4,210000
90,3,63,9297,1,0,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,0,0,3,3,1,3,3,1,5,1606,1,0,122,1728,1,3,1,4,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,0,6,1976,3,2,560,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,8,3,188000
20,3,80,9600,1,0,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,2,320,3,3,1,3,3,1,5,916,1,0,326,1242,1,2,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,3,2,1973,3,2,528,3,3,2,0,0,0,0,0,0,0,0,0,0,9,2007,8,4,175500
70,4,34,4571,1,1,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,0,0,3,3,0,3,3,1,1,0,1,0,624,624,1,2,0,4,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,0,6,1916,3,3,513,2,2,2,0,0,96,0,0,0,0,0,0,0,5,2008,0,0,98000
20,3,70,53227,1,0,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,0,0,3,3,1,4,3,4,4,1116,1,0,248,1364,1,5,1,4,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,4,2,1954,1,2,529,3,3,2,224,137,0,0,0,0,0,0,0,0,3,2008,8,4,256000
70,4,70,5100,1,1,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,0,0,3,4,2,3,3,1,1,0,1,0,588,588,1,2,1,4,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,4,6,1925,3,1,228,3,3,2,192,63,0,0,0,0,0,3,0,0,6,2008,8,4,161000
50,3,70,7015,1,0,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,1,161,3,3,1,3,3,1,2,185,1,0,524,709,1,3,1,4,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,3,6,1950,3,1,352,3,3,2,0,0,248,0,0,0,0,0,0,0,7,2009,8,4,110000
60,1,75,8004,1,0,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,3,110,4,3,2,4,3,1,6,544,1,0,288,832,1,5,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,0,4,2009,1,2,552,3,3,2,0,150,0,0,0,0,0,0,0,0,12,2009,6,5,263435
70,3,60,7200,1,0,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,0,0,4,4,2,4,4,1,5,350,4,210,0,560,1,5,1,4,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,0,6,1971,2,2,576,3,3,2,256,0,0,0,0,0,0,3,0,0,4,2009,8,4,155000
20,3,60,8281,1,0,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,0,0,3,3,1,3,3,1,3,553,4,311,0,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,1,6,1965,3,1,360,3,3,2,0,0,236,0,0,0,0,2,0,0,12,2009,8,4,62383
70,3,74,11988,1,0,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,0,0,3,3,1,3,3,1,2,326,1,0,389,715,1,2,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,4,6,1939,3,1,240,3,3,2,0,0,0,0,0,0,0,0,0,0,8,2008,8,4,188700
20,3,60,8430,1,0,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,2,136,3,3,1,4,3,1,3,616,1,0,424,1040,1,3,1,4,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2009,8,4,124000
120,4,70,3072,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,2,18,4,3,2,4,3,1,1,0,1,0,1375,1375,1,5,1,4,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,3,2,2004,1,2,398,3,3,2,144,20,0,0,0,0,0,0,0,0,5,2006,8,4,178740
20,3,85,10628,1,0,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,9,10,0,0,3,4,1,3,4,4,6,778,1,0,499,1277,1,3,1,4,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,1,2,1970,3,2,526,3,3,2,0,0,0,0,176,0,0,2,0,0,4,2007,8,4,167000
70,3,79,9480,1,0,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,224,3,3,1,3,3,1,2,386,1,0,342,728,1,5,1,4,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,4,2,1942,3,1,312,3,3,2,168,0,0,0,0,0,0,0,0,0,6,2007,8,4,146500
20,3,98,11428,1,0,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,3,248,4,3,2,4,3,1,1,0,1,0,1626,1626,1,5,1,4,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,4,2,2006,2,3,866,3,3,2,0,44,0,0,0,0,0,0,0,0,5,2007,8,4,250000
60,3,76,9291,1,0,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,2,120,4,3,2,4,3,1,6,426,1,0,406,832,1,5,1,4,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,0,2,1993,2,2,506,3,3,2,144,70,0,0,0,0,0,0,0,0,6,2008,8,4,187000
120,3,70,6820,1,0,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,0,0,4,3,2,4,3,3,6,368,4,1120,0,1488,1,3,1,4,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,0,2,1985,2,2,528,3,3,2,0,54,0,0,140,0,0,0,0,0,6,2010,8,4,212000
60,3,92,11952,1,0,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,6,14,10,0,0,3,3,1,4,3,1,1,0,1,0,808,808,1,3,1,4,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,4,2,1977,2,2,534,3,3,2,0,0,0,0,276,0,0,0,0,0,11,2007,8,4,190000
180,4,35,3675,1,0,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,1,12,13,2,80,3,3,2,4,3,4,6,459,1,0,88,547,1,5,1,4,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,0,3,2005,2,2,525,3,3,2,0,28,0,0,0,0,0,0,0,0,6,2008,8,4,148000
20,3,110,14977,1,0,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,1,12,13,2,304,4,3,2,5,3,4,6,1350,1,0,626,1976,1,5,1,4,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,5,2,2006,2,3,908,3,3,2,250,63,0,0,0,0,0,0,0,0,7,2007,6,5,440000
120,3,41,5330,1,0,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,0,0,4,3,2,4,3,3,6,1196,1,0,298,1494,1,5,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,0,2,2000,2,2,499,3,3,2,96,48,0,0,0,0,0,0,0,0,8,2007,8,4,251000
20,3,80,8480,1,0,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,1,6,6,0,0,3,3,1,3,3,1,6,630,1,0,340,970,1,3,1,4,970,0,0,970,1,0,1,0,2,1,3,5,6,0,0,6,1996,3,2,624,3,3,2,0,24,0,0,192,0,0,0,0,0,7,2007,8,4,132500
20,3,75,13125,1,0,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,12,13,2,215,3,3,2,4,3,4,6,994,1,0,484,1478,1,5,1,4,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,3,2,1997,1,2,508,3,3,2,140,39,0,0,0,0,0,0,0,0,4,2008,8,4,208900
60,3,105,13693,1,0,3,3,0,4,0,16,2,2,0,5,9,5,2006,2006,3,1,12,13,2,772,5,3,2,4,3,3,1,0,1,0,2153,2153,1,5,1,4,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,4,4,2006,1,3,694,3,3,2,414,84,0,0,0,0,0,0,0,0,3,2007,8,4,380000
20,3,79,10637,1,0,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,3,336,4,3,2,5,3,4,6,1288,1,0,417,1705,1,5,1,4,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,4,2,2007,2,3,826,3,3,2,208,44,0,0,0,0,0,0,0,0,9,2009,8,4,297000
30,4,50,5925,1,0,3,0,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,11,12,1,435,3,3,0,2,3,1,3,168,1,0,739,907,1,3,1,4,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,0,6,1995,3,2,672,3,3,2,0,72,0,0,0,0,0,3,0,0,3,2007,8,2,89471
20,3,98,16033,1,0,0,3,0,2,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,2,378,4,3,2,5,3,4,6,1261,1,0,572,1833,1,5,1,4,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,4,2,2004,1,3,772,3,3,2,519,112,0,0,0,0,0,0,0,0,3,2006,8,4,326000
20,3,72,11846,1,0,0,1,0,4,0,16,2,2,0,2,9,5,2003,2004,3,1,12,13,2,562,4,3,2,5,3,4,6,1567,1,0,225,1792,1,5,1,4,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,4,2,2003,1,3,874,3,3,2,206,49,0,0,0,0,0,0,0,0,8,2006,8,4,374000
70,4,50,2500,1,2,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,1,11,12,0,0,4,3,2,3,3,1,5,299,1,0,611,910,1,5,1,4,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,4,2,1915,3,1,164,2,2,2,0,0,0,0,0,0,0,0,0,0,6,2009,8,4,155000
120,4,32,4500,1,0,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,1,12,13,2,116,3,3,2,5,3,1,6,897,1,0,319,1216,1,5,1,4,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,0,2,1998,3,2,402,3,3,2,0,125,0,0,0,0,0,0,0,0,5,2006,8,4,164000
20,3,70,7758,1,0,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,10,0,0,3,4,1,3,3,1,5,588,1,0,411,999,1,4,1,4,999,0,0,999,1,0,1,0,3,1,2,6,6,0,0,6,1963,3,1,264,3,3,2,0,132,0,0,0,0,0,0,0,0,3,2007,8,4,132500
20,3,80,9600,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,0,0,4,3,1,3,3,1,5,607,1,0,506,1113,1,4,1,4,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,4,2,1950,3,1,264,3,3,2,0,80,120,0,0,0,0,0,0,0,7,2009,8,4,147000
20,3,79,10289,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,2,168,3,3,1,3,3,1,5,836,1,0,237,1073,1,3,1,4,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,0,2,1965,2,2,515,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,156000
20,3,70,12243,1,0,0,3,0,4,0,14,2,2,0,2,5,6,1971,1971,1,1,9,10,0,0,3,3,1,4,3,3,5,998,1,0,486,1484,1,4,1,4,1484,0,0,1484,0,0,2,0,3,1,3,7,6,1,3,2,1971,3,2,487,3,3,2,224,0,0,0,180,0,0,0,0,0,2,2007,8,4,175000
190,3,60,10800,1,0,3,3,0,0,0,17,2,2,1,0,5,4,1900,1970,1,1,13,14,0,0,3,2,1,3,2,1,4,664,1,0,290,954,1,3,0,0,1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,4,2,1970,3,2,520,3,2,0,142,0,0,0,0,0,0,0,0,0,5,2006,3,4,160000
180,4,21,1526,1,0,3,3,0,4,0,10,2,2,3,6,4,8,1970,2002,1,1,5,5,0,0,3,4,1,4,3,3,6,515,1,0,115,630,1,3,1,4,630,0,0,630,1,0,1,0,1,1,2,3,6,0,0,2,1970,3,1,286,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2009,8,4,86000
160,4,70,2665,1,0,3,3,0,4,0,10,2,2,4,5,5,6,1976,1976,1,1,5,5,0,0,3,3,2,4,3,2,1,0,1,0,264,264,1,3,1,4,616,688,0,1304,0,0,1,1,3,1,3,4,6,1,4,4,1976,1,1,336,3,3,2,141,24,0,0,0,0,0,0,0,0,6,2008,8,4,115000
50,3,79,9490,1,0,3,3,0,4,0,12,0,2,0,0,6,7,1941,1950,1,1,13,14,0,0,3,3,1,3,3,1,4,403,3,165,238,806,1,3,1,0,958,620,0,1578,1,0,1,0,3,1,1,5,6,2,3,2,1941,3,1,240,3,3,2,0,0,32,0,0,0,0,3,0,0,8,2006,8,4,133000
60,3,105,15578,1,0,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,0,0,4,3,2,4,3,1,1,0,1,0,728,728,1,4,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,0,2,2006,2,2,429,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2006,6,5,172785
20,3,70,7931,1,0,3,3,0,4,0,12,2,2,0,2,5,6,1960,1960,1,1,3,14,0,0,3,3,1,3,3,1,4,374,2,532,363,1269,1,3,1,0,1269,0,0,1269,0,0,1,1,3,1,3,6,6,1,2,6,1964,3,1,308,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2008,8,4,155000
30,4,50,5784,1,0,3,3,0,4,0,17,0,2,0,2,5,8,1938,1996,1,1,8,8,0,0,3,3,0,2,3,1,1,0,1,0,190,190,1,4,1,0,886,0,0,886,0,0,1,0,2,1,3,4,6,0,0,2,1938,3,1,273,3,3,2,144,20,80,0,0,0,0,0,0,0,12,2009,8,4,91300
30,0,60,7879,1,0,3,3,0,4,0,9,2,2,0,2,4,5,1920,1950,1,1,13,14,0,0,3,3,1,3,3,1,3,495,1,0,225,720,1,3,0,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,523,115,0,0,0,0,2,0,0,11,2009,8,0,34900
20,3,70,12692,1,0,0,3,0,4,0,15,2,2,0,2,8,5,1992,1993,3,1,3,3,0,0,4,3,2,4,3,1,6,1231,1,0,1969,3200,1,5,1,4,3228,0,0,3228,1,0,3,0,4,1,2,10,6,1,4,2,1992,2,2,546,3,3,2,264,75,291,0,0,0,0,0,0,0,5,2007,8,4,430000
50,3,60,9120,1,2,3,3,0,4,0,3,2,2,0,0,7,6,1925,1950,1,1,13,14,0,0,3,4,2,3,3,1,3,329,1,0,697,1026,1,5,1,4,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,0,6,1925,3,1,240,3,3,0,0,100,0,0,0,0,0,4,0,0,6,2008,8,4,184000
20,3,65,7800,1,0,3,3,0,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,2,89,3,3,2,3,3,1,5,450,1,0,414,864,1,5,1,4,899,0,0,899,0,0,1,0,3,1,2,5,6,0,0,2,1967,1,1,288,3,3,2,64,0,0,0,0,0,0,3,0,0,6,2009,8,4,130000
20,3,70,7535,1,0,0,3,0,4,0,12,2,2,0,2,5,7,1958,1985,1,1,8,8,0,0,3,3,1,3,3,1,4,111,2,279,522,912,1,2,1,4,912,0,0,912,0,1,1,0,2,1,3,5,6,0,0,2,1958,1,1,297,3,3,2,12,285,0,0,0,0,0,1,1,480,6,2007,8,4,120000
160,4,21,1890,1,0,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,2,285,3,3,1,3,3,1,4,356,1,0,316,672,1,3,1,4,672,546,0,1218,0,0,1,1,3,1,3,7,6,0,0,6,1973,3,1,264,3,3,2,144,28,0,0,0,0,0,0,0,0,5,2007,8,4,113000
60,1,75,9803,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,0,0,4,3,2,4,3,1,6,400,1,0,466,866,1,4,1,4,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,0,2,2005,2,2,603,3,3,2,0,108,0,0,0,0,0,0,0,0,2,2008,8,4,226700
20,3,70,9170,1,0,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,0,0,3,3,1,3,3,1,5,698,6,96,420,1214,1,5,1,4,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,0,6,1965,3,2,461,2,2,2,0,0,184,0,0,0,0,4,1,400,4,2007,8,4,140000
20,3,100,15602,1,0,0,3,0,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,14,0,0,3,3,1,3,3,1,5,1247,1,0,254,1501,1,3,1,4,1801,0,0,1801,1,0,2,0,1,1,3,6,6,2,3,2,1959,1,2,484,3,3,2,0,54,0,0,161,0,0,2,0,0,3,2010,8,4,289000
160,3,24,2308,1,0,3,3,0,4,0,13,2,2,4,5,6,5,1974,1974,1,1,9,2,0,0,3,3,1,3,3,1,5,257,3,495,103,855,1,3,1,4,855,467,0,1322,0,1,2,1,3,1,3,6,6,1,2,2,1974,3,2,440,3,3,2,260,0,0,0,0,0,0,0,0,0,6,2009,8,4,147000
90,4,60,7596,1,1,3,3,0,4,0,17,0,2,2,5,5,5,1952,1952,3,1,13,14,2,360,3,3,1,3,3,1,1,0,1,0,960,960,1,4,1,4,960,1000,0,1960,0,0,2,0,4,2,3,10,6,0,0,6,1952,3,2,400,3,3,0,0,0,0,0,0,0,0,0,0,0,7,2009,0,4,124500
60,3,80,9554,1,0,0,3,0,4,0,20,2,2,0,5,8,5,1993,1994,1,1,12,13,2,125,4,3,2,4,3,1,6,380,1,0,397,777,1,5,1,4,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,3,2,1993,2,2,471,3,3,2,182,81,0,0,0,0,0,0,0,0,9,2006,8,4,215000
20,1,75,7862,1,0,0,3,0,4,0,21,2,2,0,2,6,5,2009,2009,1,1,12,13,0,0,4,3,2,4,3,1,6,27,1,0,1191,1218,1,5,1,4,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,0,2,2009,1,2,676,3,3,2,0,102,0,0,0,0,0,0,0,0,9,2009,6,5,208300
70,4,60,9600,1,0,3,3,0,4,0,17,2,2,0,5,7,9,1928,2005,2,1,8,8,0,0,3,5,0,3,3,1,3,141,1,0,548,689,1,5,1,4,689,689,0,1378,0,0,2,0,3,1,2,7,6,1,4,6,1928,3,2,360,3,3,0,0,0,116,0,0,0,0,0,0,0,10,2008,8,4,161000
20,3,80,9600,1,0,3,3,0,0,0,12,2,2,0,2,5,6,1959,1959,1,1,8,8,2,132,3,3,1,3,3,1,5,991,1,0,50,1041,1,5,1,4,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,0,2,1959,2,1,270,3,3,2,224,88,0,0,0,0,0,3,0,0,7,2009,8,4,124500
20,3,75,14559,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1951,2000,3,1,13,14,1,70,4,3,1,3,3,1,4,650,3,180,178,1008,1,5,1,4,1363,0,0,1363,1,0,1,0,2,1,3,6,2,2,3,5,1951,3,1,288,3,3,2,324,42,0,0,168,0,0,0,1,2000,6,2009,8,4,164900
120,3,40,6792,1,0,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,3,94,4,3,2,4,3,1,1,0,1,0,1368,1368,1,5,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,4,2,2005,2,2,474,3,3,2,132,35,0,0,0,0,0,0,0,0,3,2006,6,5,202665
